
AIS Model DLK-70 WebPstat Electrochemical Analyzer Rev 2.87
Copyright (c) 2010-2015, Analytical Instrument Systems, Inc.
All Rights Reserved.

"Data File Name: EDS00293-0010-E00001.csv"
"Job ID: 293"
"Electrode Number: 1"
"Manipulator Position (mm): 0.0"
"Date/Time: 05/09/2016 14:09:50"
"Experiment Name: Calib_WE_sulfide"
"Technique: Cyclic Voltammetry"
"User Notes: "
"Internal Instrument Temperature: 24.290483 C"
"Data Points: 1947"
"Pulse Height: 0.0"
"Sequence ID: N/A"
"Current Range: 100 nA / V"
"Filter: None"
"eFilter: Off"
"Scan Rate: 100.00"
"Average Step Size: 0.001750V"
"Sampling Time: 17500 microseconds"
"Degas: 0"
"Stir Time: 0"
"Condition: E : -0.900000 time(sec): 3.000000E : -0.100000 time(sec): 3.000000"
"Vertex 1 Potentials: Initial -0.100 Final -1.800"
"Vertex 2 Potentials: Initial -1.800 Final -0.100"

ESIG(E), ISIG(A)
-6.860000e-01,6.630045e-08
-6.877500e-01,6.604868e-08
-6.895000e-01,6.593678e-08
-6.912500e-01,6.565703e-08
-6.930000e-01,6.565703e-08
-6.947500e-01,6.546121e-08
-6.965000e-01,6.509754e-08
-6.982500e-01,6.515348e-08
-7.000000e-01,6.523741e-08
-7.017500e-01,6.498563e-08
-7.035000e-01,6.501361e-08
-7.052500e-01,6.467791e-08
-7.070000e-01,6.451006e-08
-7.087500e-01,6.442614e-08
-7.105000e-01,6.442614e-08
-7.122500e-01,6.395057e-08
-7.140000e-01,6.425829e-08
-7.157500e-01,6.403449e-08
-7.175000e-01,6.409044e-08
-7.192500e-01,6.406246e-08
-7.210000e-01,6.395057e-08
-7.227500e-01,6.350296e-08
-7.245000e-01,6.355891e-08
-7.262500e-01,6.339106e-08
-7.280000e-01,6.350296e-08
-7.297500e-01,6.347499e-08
-7.315000e-01,6.316727e-08
-7.332500e-01,6.316727e-08
-7.350000e-01,6.330714e-08
-7.367500e-01,6.288752e-08
-7.385000e-01,6.305537e-08
-7.402500e-01,6.280359e-08
-7.420000e-01,6.291549e-08
-7.437500e-01,6.277562e-08
-7.455000e-01,6.283157e-08
-7.472500e-01,6.266372e-08
-7.490000e-01,6.260777e-08
-7.507500e-01,6.207625e-08
-7.525000e-01,6.235599e-08
-7.542500e-01,6.221612e-08
-7.560000e-01,6.230005e-08
-7.577500e-01,6.216017e-08
-7.595000e-01,6.243992e-08
-7.612500e-01,6.224409e-08
-7.630000e-01,6.218814e-08
-7.647500e-01,6.193638e-08
-7.665000e-01,6.207625e-08
-7.682500e-01,6.179650e-08
-7.700000e-01,6.193638e-08
-7.717500e-01,6.174055e-08
-7.735000e-01,6.190839e-08
-7.752500e-01,6.171258e-08
-7.770000e-01,6.185245e-08
-7.787500e-01,6.162865e-08
-7.805000e-01,6.129294e-08
-7.822500e-01,6.134890e-08
-7.840000e-01,6.143282e-08
-7.857500e-01,6.140485e-08
-7.875000e-01,6.143282e-08
-7.892500e-01,6.146080e-08
-7.910000e-01,6.151675e-08
-7.927500e-01,6.132093e-08
-7.945000e-01,6.134890e-08
-7.962500e-01,6.115307e-08
-7.980000e-01,6.101320e-08
-7.997500e-01,6.106915e-08
-8.015000e-01,6.126498e-08
-8.032500e-01,6.115307e-08
-8.050000e-01,6.129294e-08
-8.067500e-01,6.106915e-08
-8.085000e-01,6.112510e-08
-8.102500e-01,6.092927e-08
-8.120000e-01,6.115307e-08
-8.137500e-01,6.090130e-08
-8.155000e-01,6.081738e-08
-8.172500e-01,6.092927e-08
-8.190000e-01,6.123700e-08
-8.207500e-01,6.092927e-08
-8.225000e-01,6.109713e-08
-8.242500e-01,6.084535e-08
-8.260000e-01,6.084535e-08
-8.277500e-01,6.062155e-08
-8.295000e-01,6.101320e-08
-8.312500e-01,6.081738e-08
-8.330000e-01,6.067751e-08
-8.347500e-01,6.095726e-08
-8.365000e-01,6.092927e-08
-8.382500e-01,6.070547e-08
-8.400000e-01,6.081738e-08
-8.417500e-01,6.062155e-08
-8.435000e-01,6.076143e-08
-8.452500e-01,6.070547e-08
-8.470000e-01,6.092927e-08
-8.487500e-01,6.070547e-08
-8.505000e-01,6.090130e-08
-8.522500e-01,6.062155e-08
-8.540000e-01,6.070547e-08
-8.557500e-01,6.062155e-08
-8.575000e-01,6.078940e-08
-8.592500e-01,6.067751e-08
-8.610000e-01,6.087333e-08
-8.627500e-01,6.076143e-08
-8.645000e-01,6.101320e-08
-8.662500e-01,6.031383e-08
-8.680000e-01,6.084535e-08
-8.697500e-01,6.064953e-08
-8.715000e-01,6.078940e-08
-8.732500e-01,6.073345e-08
-8.750000e-01,6.090130e-08
-8.767500e-01,6.078940e-08
-8.785000e-01,6.098523e-08
-8.802500e-01,6.081738e-08
-8.820000e-01,6.084535e-08
-8.837500e-01,6.067751e-08
-8.855000e-01,6.048168e-08
-8.872500e-01,6.076143e-08
-8.890000e-01,6.090130e-08
-8.907500e-01,6.090130e-08
-8.925000e-01,6.115307e-08
-8.942500e-01,6.081738e-08
-8.960000e-01,6.095726e-08
-8.977500e-01,6.070547e-08
-8.995000e-01,6.087333e-08
-9.012500e-01,6.084535e-08
-9.030000e-01,6.109713e-08
-9.047500e-01,6.059358e-08
-9.065000e-01,6.104118e-08
-9.082500e-01,6.106915e-08
-9.100000e-01,6.109713e-08
-9.117500e-01,6.104118e-08
-9.135000e-01,6.095726e-08
-9.152500e-01,6.084535e-08
-9.170000e-01,6.115307e-08
-9.187500e-01,6.115307e-08
-9.205000e-01,6.129294e-08
-9.222500e-01,6.087333e-08
-9.240000e-01,6.143282e-08
-9.257500e-01,6.115307e-08
-9.275000e-01,6.132093e-08
-9.292500e-01,6.109713e-08
-9.310000e-01,6.126498e-08
-9.327500e-01,6.137687e-08
-9.345000e-01,6.148877e-08
-9.362500e-01,6.143282e-08
-9.380000e-01,6.165663e-08
-9.397500e-01,6.115307e-08
-9.415000e-01,6.157270e-08
-9.432500e-01,6.146080e-08
-9.450000e-01,6.154472e-08
-9.467500e-01,6.143282e-08
-9.485000e-01,6.182447e-08
-9.502500e-01,6.168460e-08
-9.520000e-01,6.185245e-08
-9.537500e-01,6.179650e-08
-9.555000e-01,6.168460e-08
-9.572500e-01,6.165663e-08
-9.590000e-01,6.196434e-08
-9.607500e-01,6.168460e-08
-9.625000e-01,6.193638e-08
-9.642500e-01,6.202030e-08
-9.660000e-01,6.190839e-08
-9.677500e-01,6.199232e-08
-9.695000e-01,6.218814e-08
-9.712500e-01,6.193638e-08
-9.730000e-01,6.213220e-08
-9.747500e-01,6.199232e-08
-9.765000e-01,6.221612e-08
-9.782500e-01,6.224409e-08
-9.800000e-01,6.243992e-08
-9.817500e-01,6.235599e-08
-9.835000e-01,6.263574e-08
-9.852500e-01,6.199232e-08
-9.870000e-01,6.241195e-08
-9.887500e-01,6.243992e-08
-9.905000e-01,6.260777e-08
-9.922500e-01,6.252385e-08
-9.940000e-01,6.269170e-08
-9.957500e-01,6.260777e-08
-9.975000e-01,6.288752e-08
-9.992500e-01,6.266372e-08
-1.001000e+00,6.291549e-08
-1.002750e+00,6.285954e-08
-1.004500e+00,6.269170e-08
-1.006250e+00,6.297144e-08
-1.008000e+00,6.316727e-08
-1.009750e+00,6.313929e-08
-1.011500e+00,6.325119e-08
-1.013250e+00,6.311132e-08
-1.015000e+00,6.339106e-08
-1.016750e+00,6.319524e-08
-1.018500e+00,6.327917e-08
-1.020250e+00,6.325119e-08
-1.022000e+00,6.361486e-08
-1.023750e+00,6.341904e-08
-1.025500e+00,6.364284e-08
-1.027250e+00,6.353094e-08
-1.029000e+00,6.375474e-08
-1.030750e+00,6.361486e-08
-1.032500e+00,6.364284e-08
-1.034250e+00,6.369878e-08
-1.036000e+00,6.389461e-08
-1.037750e+00,6.395057e-08
-1.039500e+00,6.414639e-08
-1.041250e+00,6.364284e-08
-1.043000e+00,6.417436e-08
-1.044750e+00,6.397853e-08
-1.046500e+00,6.411841e-08
-1.048250e+00,6.411841e-08
-1.050000e+00,6.437018e-08
-1.051750e+00,6.437018e-08
-1.053500e+00,6.464993e-08
-1.055250e+00,6.456601e-08
-1.057000e+00,6.453804e-08
-1.058750e+00,6.445411e-08
-1.060500e+00,6.467791e-08
-1.062250e+00,6.425829e-08
-1.064000e+00,6.484576e-08
-1.065750e+00,6.478981e-08
-1.067500e+00,6.487373e-08
-1.069250e+00,6.484576e-08
-1.071000e+00,6.506956e-08
-1.072750e+00,6.509754e-08
-1.074500e+00,6.512550e-08
-1.076250e+00,6.495765e-08
-1.078000e+00,6.529336e-08
-1.079750e+00,6.532133e-08
-1.081500e+00,6.515348e-08
-1.083250e+00,6.551716e-08
-1.085000e+00,6.562905e-08
-1.086750e+00,6.540525e-08
-1.088500e+00,6.560108e-08
-1.090250e+00,6.554513e-08
-1.092000e+00,6.562905e-08
-1.093750e+00,6.551716e-08
-1.095500e+00,6.593678e-08
-1.097250e+00,6.596476e-08
-1.099000e+00,6.574096e-08
-1.100750e+00,6.596476e-08
-1.102500e+00,6.613260e-08
-1.104250e+00,6.602070e-08
-1.106000e+00,6.618855e-08
-1.107750e+00,6.610463e-08
-1.109500e+00,6.635641e-08
-1.111250e+00,6.632843e-08
-1.113000e+00,6.663615e-08
-1.114750e+00,6.652425e-08
-1.116500e+00,6.635641e-08
-1.118250e+00,6.652425e-08
-1.120000e+00,6.660817e-08
-1.121750e+00,6.644033e-08
-1.123500e+00,6.688792e-08
-1.125250e+00,6.674805e-08
-1.127000e+00,6.713969e-08
-1.128750e+00,6.705577e-08
-1.130500e+00,6.711173e-08
-1.132250e+00,6.688792e-08
-1.134000e+00,6.727957e-08
-1.135750e+00,6.669210e-08
-1.137500e+00,6.739148e-08
-1.139250e+00,6.719565e-08
-1.141000e+00,6.755932e-08
-1.142750e+00,6.744742e-08
-1.144500e+00,6.750337e-08
-1.146250e+00,6.747540e-08
-1.148000e+00,6.755932e-08
-1.149750e+00,6.753135e-08
-1.151500e+00,6.781109e-08
-1.153250e+00,6.730755e-08
-1.155000e+00,6.800692e-08
-1.156750e+00,6.786705e-08
-1.158500e+00,6.809084e-08
-1.160250e+00,6.792299e-08
-1.162000e+00,6.806287e-08
-1.163750e+00,6.797895e-08
-1.165500e+00,6.817477e-08
-1.167250e+00,6.814680e-08
-1.169000e+00,6.845452e-08
-1.170750e+00,6.848249e-08
-1.172500e+00,6.834262e-08
-1.174250e+00,6.851047e-08
-1.176000e+00,6.851047e-08
-1.177750e+00,6.837060e-08
-1.179500e+00,6.865034e-08
-1.181250e+00,6.851047e-08
-1.183000e+00,6.895807e-08
-1.184750e+00,6.893009e-08
-1.186500e+00,6.904200e-08
-1.188250e+00,6.895807e-08
-1.190000e+00,6.909794e-08
-1.191750e+00,6.895807e-08
-1.193500e+00,6.918187e-08
-1.195250e+00,6.920984e-08
-1.197000e+00,6.918187e-08
-1.198750e+00,6.932174e-08
-1.200500e+00,6.960149e-08
-1.202250e+00,6.965744e-08
-1.204000e+00,6.965744e-08
-1.205750e+00,6.962946e-08
-1.207500e+00,6.982528e-08
-1.209250e+00,6.982528e-08
-1.211000e+00,6.990921e-08
-1.212750e+00,6.990921e-08
-1.214500e+00,7.002111e-08
-1.216250e+00,7.021693e-08
-1.218000e+00,7.038479e-08
-1.219750e+00,7.021693e-08
-1.221500e+00,7.035681e-08
-1.223250e+00,7.021693e-08
-1.225000e+00,7.038479e-08
-1.226750e+00,7.041275e-08
-1.228500e+00,7.083239e-08
-1.230250e+00,7.069251e-08
-1.232000e+00,7.094428e-08
-1.233750e+00,7.091631e-08
-1.235500e+00,7.108415e-08
-1.237250e+00,7.046871e-08
-1.239000e+00,7.111213e-08
-1.240750e+00,7.116808e-08
-1.242500e+00,7.136390e-08
-1.244250e+00,7.155973e-08
-1.246000e+00,7.155973e-08
-1.247750e+00,7.144783e-08
-1.249500e+00,7.150378e-08
-1.251250e+00,7.155973e-08
-1.253000e+00,7.169960e-08
-1.254750e+00,7.167163e-08
-1.256500e+00,7.200733e-08
-1.258250e+00,7.195138e-08
-1.260000e+00,7.186745e-08
-1.261750e+00,7.211923e-08
-1.263500e+00,7.225910e-08
-1.265250e+00,7.214720e-08
-1.267000e+00,7.214720e-08
-1.268750e+00,7.220315e-08
-1.270500e+00,7.237100e-08
-1.272250e+00,7.231505e-08
-1.274000e+00,7.279063e-08
-1.275750e+00,7.262277e-08
-1.277500e+00,7.276265e-08
-1.279250e+00,7.256683e-08
-1.281000e+00,7.262277e-08
-1.282750e+00,7.262277e-08
-1.284500e+00,7.281859e-08
-1.286250e+00,7.287455e-08
-1.288000e+00,7.321024e-08
-1.289750e+00,7.309834e-08
-1.291500e+00,7.321024e-08
-1.293250e+00,7.307037e-08
-1.295000e+00,7.307037e-08
-1.296750e+00,7.301442e-08
-1.298500e+00,7.315430e-08
-1.300250e+00,7.337809e-08
-1.302000e+00,7.362987e-08
-1.303750e+00,7.326620e-08
-1.305500e+00,7.371379e-08
-1.307250e+00,7.351797e-08
-1.309000e+00,7.362987e-08
-1.310750e+00,7.346202e-08
-1.312500e+00,7.371379e-08
-1.314250e+00,7.371379e-08
-1.316000e+00,7.382570e-08
-1.317750e+00,7.385367e-08
-1.319500e+00,7.407747e-08
-1.321250e+00,7.402152e-08
-1.323000e+00,7.382570e-08
-1.324750e+00,7.393760e-08
-1.326500e+00,7.410544e-08
-1.328250e+00,7.399354e-08
-1.330000e+00,7.435722e-08
-1.331750e+00,7.424531e-08
-1.333500e+00,7.435722e-08
-1.335250e+00,7.427329e-08
-1.337000e+00,7.455304e-08
-1.338750e+00,7.435722e-08
-1.340500e+00,7.435722e-08
-1.342250e+00,7.430127e-08
-1.344000e+00,7.463697e-08
-1.345750e+00,7.458102e-08
-1.347500e+00,7.483278e-08
-1.349250e+00,7.474886e-08
-1.351000e+00,7.460899e-08
-1.352750e+00,7.458102e-08
-1.354500e+00,7.466494e-08
-1.356250e+00,7.458102e-08
-1.358000e+00,7.483278e-08
-1.359750e+00,7.488874e-08
-1.361500e+00,7.505659e-08
-1.363250e+00,7.502861e-08
-1.365000e+00,7.519646e-08
-1.366750e+00,7.505659e-08
-1.368500e+00,7.522443e-08
-1.370250e+00,7.508456e-08
-1.372000e+00,7.486076e-08
-1.373750e+00,7.516849e-08
-1.375500e+00,7.530836e-08
-1.377250e+00,7.525242e-08
-1.379000e+00,7.542026e-08
-1.380750e+00,7.528039e-08
-1.382500e+00,7.530836e-08
-1.384250e+00,7.525242e-08
-1.386000e+00,7.544823e-08
-1.387750e+00,7.547622e-08
-1.389500e+00,7.561609e-08
-1.391250e+00,7.530836e-08
-1.393000e+00,7.578393e-08
-1.394750e+00,7.550418e-08
-1.396500e+00,7.570001e-08
-1.398250e+00,7.547622e-08
-1.400000e+00,7.583989e-08
-1.401750e+00,7.564406e-08
-1.403500e+00,7.583989e-08
-1.405250e+00,7.595179e-08
-1.407000e+00,7.600773e-08
-1.408750e+00,7.558810e-08
-1.410500e+00,7.606368e-08
-1.412250e+00,7.581191e-08
-1.414000e+00,7.597976e-08
-1.415750e+00,7.583989e-08
-1.417500e+00,7.620356e-08
-1.419250e+00,7.620356e-08
-1.421000e+00,7.631546e-08
-1.422750e+00,7.628748e-08
-1.424500e+00,7.631546e-08
-1.426250e+00,7.614761e-08
-1.428000e+00,7.628748e-08
-1.429750e+00,7.628748e-08
-1.431500e+00,7.634343e-08
-1.433250e+00,7.659521e-08
-1.435000e+00,7.656723e-08
-1.436750e+00,7.662318e-08
