
AIS Model DLK-70 WebPstat Electrochemical Analyzer Rev 2.87
Copyright (c) 2010-2015, Analytical Instrument Systems, Inc.
All Rights Reserved.

"Data File Name: EDS00297-0010-E00001.csv"
"Job ID: 297"
"Electrode Number: 1"
"Manipulator Position (mm): 32.0"
"Date/Time: 05/09/2016 14:44:22"
"Experiment Name: Calib_WE_sulfide"
"Technique: Cyclic Voltammetry"
"User Notes: "
"Internal Instrument Temperature: 26.589661 C"
"Data Points: 1947"
"Pulse Height: 0.0"
"Sequence ID: N/A"
"Current Range: 100 nA / V"
"Filter: None"
"eFilter: Off"
"Scan Rate: 100.00"
"Average Step Size: 0.001750V"
"Sampling Time: 17500 microseconds"
"Degas: 0"
"Stir Time: 0"
"Condition: E : -0.900000 time(sec): 3.000000E : -0.100000 time(sec): 3.000000"
"Vertex 1 Potentials: Initial -0.100 Final -1.800"
"Vertex 2 Potentials: Initial -1.800 Final -0.100"

ESIG(E), ISIG(A)
-4.375000e-01,1.244882e-08
-4.392500e-01,1.398744e-08
-4.410000e-01,1.152565e-08
-4.427500e-01,1.007095e-08
-4.445000e-01,1.043463e-08
-4.462500e-01,8.588287e-09
-4.480000e-01,1.037868e-08
-4.497500e-01,1.188932e-08
-4.515000e-01,1.146970e-08
-4.532500e-01,1.236489e-08
-4.550000e-01,1.177742e-08
-4.567500e-01,9.259684e-09
-4.585000e-01,9.315633e-09
-4.602500e-01,9.035885e-09
-4.620000e-01,8.588287e-09
-4.637500e-01,1.046260e-08
-4.655000e-01,1.124590e-08
-4.672500e-01,1.082628e-08
-4.690000e-01,1.144172e-08
-4.707500e-01,8.979934e-09
-4.725000e-01,8.700186e-09
-4.742500e-01,8.504362e-09
-4.760000e-01,6.937769e-09
-4.777500e-01,9.007909e-09
-4.795000e-01,1.040665e-08
-4.812500e-01,9.819181e-09
-4.830000e-01,1.183337e-08
-4.847500e-01,9.427533e-09
-4.865000e-01,7.888914e-09
-4.882500e-01,8.084738e-09
-4.900000e-01,6.769919e-09
-4.917500e-01,7.888914e-09
-4.935000e-01,9.707281e-09
-4.952500e-01,9.455507e-09
-4.970000e-01,1.004298e-08
-4.987500e-01,9.847156e-09
-5.005000e-01,7.497266e-09
-5.022500e-01,7.105618e-09
-5.040000e-01,7.161568e-09
-5.057500e-01,6.685994e-09
-5.075000e-01,8.784110e-09
-5.092500e-01,9.763231e-09
-5.110000e-01,9.203734e-09
-5.127500e-01,1.004298e-08
-5.145000e-01,8.112714e-09
-5.162500e-01,6.769919e-09
-5.180000e-01,7.301443e-09
-5.197500e-01,5.539025e-09
-5.215000e-01,7.665116e-09
-5.232500e-01,8.923985e-09
-5.250000e-01,8.672211e-09
-5.267500e-01,1.023880e-08
-5.285000e-01,8.700186e-09
-5.302500e-01,6.713970e-09
-5.320000e-01,6.462197e-09
-5.337500e-01,6.322321e-09
-5.355000e-01,6.518146e-09
-5.372500e-01,8.476387e-09
-5.390000e-01,8.644236e-09
-5.407500e-01,8.784110e-09
-5.425000e-01,8.868035e-09
-5.442500e-01,6.574095e-09
-5.460000e-01,5.874724e-09
-5.477500e-01,6.602070e-09
-5.495000e-01,5.007502e-09
-5.512500e-01,7.441316e-09
-5.530000e-01,8.644236e-09
-5.547500e-01,8.028789e-09
-5.565000e-01,9.623357e-09
-5.582500e-01,7.385367e-09
-5.600000e-01,6.014598e-09
-5.617500e-01,6.378272e-09
-5.635000e-01,4.727754e-09
-5.652500e-01,6.685994e-09
-5.670000e-01,8.308537e-09
-5.687500e-01,7.609166e-09
-5.705000e-01,8.868035e-09
-5.722500e-01,8.112714e-09
-5.740000e-01,6.098523e-09
-5.757500e-01,6.154472e-09
-5.775000e-01,5.790799e-09
-5.792500e-01,5.762824e-09
-5.810000e-01,8.028789e-09
-5.827500e-01,8.252588e-09
-5.845000e-01,8.448413e-09
-5.862500e-01,8.196638e-09
-5.880000e-01,6.602070e-09
-5.897500e-01,5.734849e-09
-5.915000e-01,6.406246e-09
-5.932500e-01,4.867628e-09
-5.950000e-01,7.245492e-09
-5.967500e-01,7.888914e-09
-5.985000e-01,7.860940e-09
-6.002500e-01,9.315633e-09
-6.020000e-01,6.993718e-09
-6.037500e-01,5.846748e-09
-6.055000e-01,6.266372e-09
-6.072500e-01,4.643829e-09
-6.090000e-01,6.462197e-09
-6.107500e-01,7.804990e-09
-6.125000e-01,7.721065e-09
-6.142500e-01,8.056763e-09
-6.160000e-01,8.168663e-09
-6.177500e-01,5.846748e-09
-6.195000e-01,5.986623e-09
-6.212500e-01,5.539025e-09
-6.230000e-01,5.762824e-09
-6.247500e-01,7.441316e-09
-6.265000e-01,8.140688e-09
-6.282500e-01,7.916889e-09
-6.300000e-01,8.979934e-09
-6.317500e-01,6.350297e-09
-6.335000e-01,5.734849e-09
-6.352500e-01,6.014598e-09
-6.370000e-01,4.559904e-09
-6.387500e-01,6.713970e-09
-6.405000e-01,8.028789e-09
-6.422500e-01,7.497266e-09
-6.440000e-01,9.315633e-09
-6.457500e-01,7.021693e-09
-6.475000e-01,5.678900e-09
-6.492500e-01,5.986623e-09
-6.510000e-01,4.951553e-09
-6.527500e-01,5.594975e-09
-6.545000e-01,7.860940e-09
-6.562500e-01,7.804990e-09
-6.580000e-01,8.280563e-09
-6.597500e-01,7.916889e-09
-6.615000e-01,5.818774e-09
-6.632500e-01,5.511050e-09
-6.650000e-01,5.874724e-09
-6.667500e-01,5.091427e-09
-6.685000e-01,7.105618e-09
-6.702500e-01,7.832964e-09
-6.720000e-01,7.693091e-09
-6.737500e-01,9.119809e-09
-6.755000e-01,6.825870e-09
-6.772500e-01,5.734849e-09
-6.790000e-01,6.210422e-09
-6.807500e-01,4.420030e-09
-6.825000e-01,6.602070e-09
-6.842500e-01,7.944864e-09
-6.860000e-01,7.441316e-09
-6.877500e-01,8.672211e-09
-6.895000e-01,7.665116e-09
-6.912500e-01,5.846748e-09
-6.930000e-01,6.378272e-09
-6.947500e-01,5.259276e-09
-6.965000e-01,5.930673e-09
-6.982500e-01,7.888914e-09
-7.000000e-01,8.140688e-09
-7.017500e-01,8.252588e-09
-7.035000e-01,8.896010e-09
-7.052500e-01,6.322321e-09
-7.070000e-01,5.930673e-09
-7.087500e-01,6.294347e-09
-7.105000e-01,5.343201e-09
-7.122500e-01,7.497266e-09
-7.140000e-01,8.336513e-09
-7.157500e-01,8.084738e-09
-7.175000e-01,9.707281e-09
-7.192500e-01,7.441316e-09
-7.210000e-01,6.406246e-09
-7.227500e-01,6.769919e-09
-7.245000e-01,5.846748e-09
-7.262500e-01,6.713970e-09
-7.280000e-01,8.951960e-09
-7.297500e-01,8.476387e-09
-7.315000e-01,9.679306e-09
-7.332500e-01,9.035885e-09
-7.350000e-01,7.105618e-09
-7.367500e-01,7.161568e-09
-7.385000e-01,7.413342e-09
-7.402500e-01,6.574095e-09
-7.420000e-01,9.427533e-09
-7.437500e-01,1.023880e-08
-7.455000e-01,1.021083e-08
-7.472500e-01,1.105008e-08
-7.490000e-01,9.147784e-09
-7.507500e-01,8.560312e-09
-7.525000e-01,9.539432e-09
-7.542500e-01,8.000814e-09
-7.560000e-01,1.063045e-08
-7.577500e-01,1.191730e-08
-7.595000e-01,1.197325e-08
-7.612500e-01,1.359579e-08
-7.630000e-01,1.214110e-08
-7.647500e-01,1.071438e-08
-7.665000e-01,1.177742e-08
-7.682500e-01,1.091020e-08
-7.700000e-01,1.228097e-08
-7.717500e-01,1.426719e-08
-7.735000e-01,1.471478e-08
-7.752500e-01,1.597365e-08
-7.770000e-01,1.608555e-08
-7.787500e-01,1.429516e-08
-7.805000e-01,1.423921e-08
-7.822500e-01,1.457491e-08
-7.840000e-01,1.465883e-08
-7.857500e-01,1.720455e-08
-7.875000e-01,1.863127e-08
-7.892500e-01,1.871519e-08
-7.910000e-01,2.067343e-08
-7.927500e-01,1.874317e-08
-7.945000e-01,1.860329e-08
-7.962500e-01,1.907886e-08
-7.980000e-01,1.812772e-08
-7.997500e-01,2.022583e-08
-8.015000e-01,2.279952e-08
-8.032500e-01,2.305130e-08
-8.050000e-01,2.509346e-08
-8.067500e-01,2.428219e-08
-8.085000e-01,2.316320e-08
-8.102500e-01,2.397447e-08
-8.120000e-01,2.352687e-08
-8.137500e-01,2.467384e-08
-8.155000e-01,2.772310e-08
-8.172500e-01,2.839450e-08
-8.190000e-01,2.942957e-08
-8.207500e-01,3.007299e-08
-8.225000e-01,2.889805e-08
-8.242500e-01,2.817070e-08
-8.260000e-01,2.940159e-08
-8.277500e-01,2.881412e-08
-8.295000e-01,3.194731e-08
-8.312500e-01,3.329010e-08
-8.330000e-01,3.387757e-08
-8.347500e-01,3.594771e-08
-8.365000e-01,3.457694e-08
-8.382500e-01,3.281453e-08
-8.400000e-01,3.387757e-08
-8.417500e-01,3.261870e-08
-8.435000e-01,3.426922e-08
-8.452500e-01,3.639531e-08
-8.470000e-01,3.661911e-08
-8.487500e-01,3.801786e-08
-8.505000e-01,3.734646e-08
-8.522500e-01,3.505252e-08
-8.540000e-01,3.485669e-08
-8.557500e-01,3.407340e-08
-8.575000e-01,3.382162e-08
-8.592500e-01,3.558404e-08
-8.610000e-01,3.611556e-08
-8.627500e-01,3.533227e-08
-8.645000e-01,3.566797e-08
-8.662500e-01,3.233895e-08
-8.680000e-01,3.068844e-08
-8.697500e-01,3.024084e-08
-8.715000e-01,2.786298e-08
-8.732500e-01,2.825462e-08
-8.750000e-01,2.959742e-08
-8.767500e-01,2.811475e-08
-8.785000e-01,2.875817e-08
-8.802500e-01,2.593271e-08
-8.820000e-01,2.321915e-08
-8.837500e-01,2.260370e-08
-8.855000e-01,2.075736e-08
-8.872500e-01,2.064546e-08
-8.890000e-01,2.212813e-08
-8.907500e-01,2.128888e-08
-8.925000e-01,2.123293e-08
-8.942500e-01,2.092521e-08
-8.960000e-01,1.823962e-08
-8.977500e-01,1.709265e-08
-8.995000e-01,1.692480e-08
-9.012500e-01,1.583378e-08
-9.030000e-01,1.795987e-08
-9.047500e-01,1.849139e-08
-9.065000e-01,1.779202e-08
-9.082500e-01,1.899494e-08
-9.100000e-01,1.675695e-08
-9.117500e-01,1.488263e-08
-9.135000e-01,1.538618e-08
-9.152500e-01,1.367971e-08
-9.170000e-01,1.547011e-08
-9.187500e-01,1.675695e-08
-9.205000e-01,1.644923e-08
-9.222500e-01,1.737240e-08
-9.240000e-01,1.622543e-08
-9.257500e-01,1.418326e-08
-9.275000e-01,1.421124e-08
-9.292500e-01,1.365174e-08
-9.310000e-01,1.367971e-08
-9.327500e-01,1.558201e-08
-9.345000e-01,1.625340e-08
-9.362500e-01,1.605758e-08
-9.380000e-01,1.661707e-08
-9.397500e-01,1.437909e-08
-9.415000e-01,1.342794e-08
-9.432500e-01,1.407136e-08
-9.450000e-01,1.253274e-08
-9.467500e-01,1.398744e-08
-9.485000e-01,1.597365e-08
-9.502500e-01,1.547011e-08
-9.520000e-01,1.714860e-08
-9.537500e-01,1.513441e-08
-9.555000e-01,1.342794e-08
-9.572500e-01,1.384756e-08
-9.590000e-01,1.298034e-08
-9.607500e-01,1.348389e-08
-9.625000e-01,1.549808e-08
-9.642500e-01,1.547011e-08
-9.660000e-01,1.591770e-08
-9.677500e-01,1.588973e-08
-9.695000e-01,1.393149e-08
-9.712500e-01,1.328807e-08
-9.730000e-01,1.356781e-08
-9.747500e-01,1.281249e-08
-9.765000e-01,1.521833e-08
-9.782500e-01,1.591770e-08
-9.800000e-01,1.563795e-08
-9.817500e-01,1.700872e-08
-9.835000e-01,1.507846e-08
-9.852500e-01,1.306427e-08
-9.870000e-01,1.387554e-08
-9.887500e-01,1.233692e-08
-9.905000e-01,1.415529e-08
-9.922500e-01,1.560998e-08
-9.940000e-01,1.572188e-08
-9.957500e-01,1.664505e-08
-9.975000e-01,1.527428e-08
-9.992500e-01,1.353984e-08
-1.001000e+00,1.379161e-08
-1.002750e+00,1.353984e-08
-1.004500e+00,1.314819e-08
-1.006250e+00,1.535821e-08
-1.008000e+00,1.600163e-08
-1.009750e+00,1.597365e-08
-1.011500e+00,1.644923e-08
-1.013250e+00,1.418326e-08
-1.015000e+00,1.328807e-08
-1.016750e+00,1.381959e-08
-1.018500e+00,1.295237e-08
-1.020250e+00,1.493858e-08
-1.022000e+00,1.577783e-08
-1.023750e+00,1.558201e-08
-1.025500e+00,1.737240e-08
-1.027250e+00,1.493858e-08
-1.029000e+00,1.362376e-08
-1.030750e+00,1.393149e-08
-1.032500e+00,1.261667e-08
-1.034250e+00,1.421124e-08
-1.036000e+00,1.600163e-08
-1.037750e+00,1.574985e-08
-1.039500e+00,1.628138e-08
-1.041250e+00,1.628138e-08
-1.043000e+00,1.407136e-08
-1.044750e+00,1.353984e-08
-1.046500e+00,1.381959e-08
-1.048250e+00,1.320414e-08
-1.050000e+00,1.535821e-08
-1.051750e+00,1.630935e-08
-1.053500e+00,1.586175e-08
-1.055250e+00,1.667303e-08
-1.057000e+00,1.482668e-08
-1.058750e+00,1.331604e-08
-1.060500e+00,1.393149e-08
-1.062250e+00,1.233692e-08
-1.064000e+00,1.421124e-08
-1.065750e+00,1.566593e-08
-1.067500e+00,1.560998e-08
-1.069250e+00,1.675695e-08
-1.071000e+00,1.527428e-08
-1.072750e+00,1.348389e-08
-1.074500e+00,1.373566e-08
-1.076250e+00,1.298034e-08
-1.078000e+00,1.328807e-08
-1.079750e+00,1.527428e-08
-1.081500e+00,1.580580e-08
-1.083250e+00,1.566593e-08
-1.085000e+00,1.605758e-08
-1.086750e+00,1.384756e-08
-1.088500e+00,1.300832e-08
-1.090250e+00,1.334402e-08
-1.092000e+00,1.264464e-08
-1.093750e+00,1.451896e-08
-1.095500e+00,1.552606e-08
-1.097250e+00,1.465883e-08
-1.099000e+00,1.684087e-08
-1.100750e+00,1.454693e-08
-1.102500e+00,1.303629e-08
-1.104250e+00,1.342794e-08
-1.106000e+00,1.205717e-08
-1.107750e+00,1.353984e-08
-1.109500e+00,1.530226e-08
-1.111250e+00,1.482668e-08
-1.113000e+00,1.588973e-08
-1.114750e+00,1.544213e-08
-1.116500e+00,1.337199e-08
-1.118250e+00,1.284047e-08
-1.120000e+00,1.295237e-08
-1.121750e+00,1.250477e-08
-1.123500e+00,1.491061e-08
-1.125250e+00,1.530226e-08
-1.127000e+00,1.549808e-08
-1.128750e+00,1.572188e-08
-1.130500e+00,1.365174e-08
-1.132250e+00,1.317617e-08
-1.134000e+00,1.345591e-08
-1.135750e+00,1.138577e-08
-1.137500e+00,1.398744e-08
-1.139250e+00,1.530226e-08
-1.141000e+00,1.507846e-08
-1.142750e+00,1.630935e-08
-1.144500e+00,1.485466e-08
-1.146250e+00,1.312022e-08
-1.148000e+00,1.367971e-08
-1.149750e+00,1.258869e-08
-1.151500e+00,1.320414e-08
-1.153250e+00,1.460289e-08
-1.155000e+00,1.577783e-08
-1.156750e+00,1.569390e-08
-1.158500e+00,1.591770e-08
-1.160250e+00,1.362376e-08
-1.162000e+00,1.312022e-08
-1.163750e+00,1.328807e-08
-1.165500e+00,1.303629e-08
-1.167250e+00,1.488263e-08
-1.169000e+00,1.614150e-08
-1.170750e+00,1.552606e-08
-1.172500e+00,1.670100e-08
-1.174250e+00,1.463086e-08
-1.176000e+00,1.365174e-08
-1.177750e+00,1.370769e-08
-1.179500e+00,1.256072e-08
-1.181250e+00,1.415529e-08
-1.183000e+00,1.611353e-08
-1.184750e+00,1.566593e-08
-1.186500e+00,1.728847e-08
-1.188250e+00,1.583378e-08
-1.190000e+00,1.404339e-08
-1.191750e+00,1.407136e-08
-1.193500e+00,1.407136e-08
-1.195250e+00,1.359579e-08
-1.197000e+00,1.594568e-08
-1.198750e+00,1.644923e-08
-1.200500e+00,1.658910e-08
-1.202250e+00,1.686885e-08
-1.204000e+00,1.491061e-08
-1.205750e+00,1.395946e-08
-1.207500e+00,1.471478e-08
-1.209250e+00,1.317617e-08
-1.211000e+00,1.535821e-08
-1.212750e+00,1.639328e-08
-1.214500e+00,1.630935e-08
-1.216250e+00,1.765214e-08
-1.218000e+00,1.608555e-08
-1.219750e+00,1.423921e-08
-1.221500e+00,1.485466e-08
-1.223250e+00,1.353984e-08
-1.225000e+00,1.491061e-08
-1.226750e+00,1.644923e-08
-1.228500e+00,1.684087e-08
-1.230250e+00,1.720455e-08
-1.232000e+00,1.793190e-08
-1.233750e+00,1.519036e-08
-1.235500e+00,1.440706e-08
-1.237250e+00,1.415529e-08
-1.239000e+00,1.356781e-08
-1.240750e+00,1.591770e-08
-1.242500e+00,1.742835e-08
-1.244250e+00,1.675695e-08
-1.246000e+00,1.868722e-08
-1.247750e+00,1.577783e-08
-1.249500e+00,1.465883e-08
-1.251250e+00,1.474276e-08
-1.253000e+00,1.289642e-08
-1.254750e+00,1.463086e-08
-1.256500e+00,1.672898e-08
-1.258250e+00,1.642125e-08
-1.260000e+00,1.807177e-08
-1.261750e+00,1.664505e-08
-1.263500e+00,1.457491e-08
-1.265250e+00,1.393149e-08
-1.267000e+00,1.370769e-08
-1.268750e+00,1.339996e-08
-1.270500e+00,1.600163e-08
-1.272250e+00,1.650518e-08
-1.274000e+00,1.684087e-08
-1.275750e+00,1.692480e-08
-1.277500e+00,1.446301e-08
-1.279250e+00,1.317617e-08
-1.281000e+00,1.423921e-08
-1.282750e+00,1.202920e-08
-1.284500e+00,1.460289e-08
-1.286250e+00,1.591770e-08
-1.288000e+00,1.574985e-08
-1.289750e+00,1.731645e-08
-1.291500e+00,1.507846e-08
-1.293250e+00,1.314819e-08
-1.295000e+00,1.365174e-08
-1.296750e+00,1.205717e-08
-1.298500e+00,1.328807e-08
-1.300250e+00,1.488263e-08
-1.302000e+00,1.538618e-08
-1.303750e+00,1.583378e-08
-1.305500e+00,1.586175e-08
-1.307250e+00,1.314819e-08
-1.309000e+00,1.281249e-08
-1.310750e+00,1.258869e-08
-1.312500e+00,1.211312e-08
-1.314250e+00,1.429516e-08
-1.316000e+00,1.530226e-08
-1.317750e+00,1.510643e-08
-1.319500e+00,1.580580e-08
-1.321250e+00,1.328807e-08
-1.323000e+00,1.256072e-08
-1.324750e+00,1.230894e-08
-1.326500e+00,1.091020e-08
-1.328250e+00,1.326009e-08
-1.330000e+00,1.474276e-08
-1.331750e+00,1.421124e-08
-1.333500e+00,1.608555e-08
-1.335250e+00,1.367971e-08
-1.337000e+00,1.222502e-08
-1.338750e+00,1.230894e-08
-1.340500e+00,1.113400e-08
-1.342250e+00,1.177742e-08
-1.344000e+00,1.379161e-08
-1.345750e+00,1.418326e-08
-1.347500e+00,1.493858e-08
-1.349250e+00,1.463086e-08
-1.351000e+00,1.239287e-08
-1.352750e+00,1.158160e-08
-1.354500e+00,1.166552e-08
-1.356250e+00,1.113400e-08
-1.358000e+00,1.373566e-08
-1.359750e+00,1.449098e-08
-1.361500e+00,1.429516e-08
-1.363250e+00,1.541416e-08
-1.365000e+00,1.320414e-08
-1.366750e+00,1.194527e-08
-1.368500e+00,1.228097e-08
-1.370250e+00,1.032273e-08
-1.372000e+00,1.258869e-08
-1.373750e+00,1.412731e-08
-1.375500e+00,1.398744e-08
-1.377250e+00,1.541416e-08
-1.379000e+00,1.381959e-08
-1.380750e+00,1.177742e-08
-1.382500e+00,1.242084e-08
-1.384250e+00,1.141375e-08
-1.386000e+00,1.144172e-08
-1.387750e+00,1.373566e-08
-1.389500e+00,1.449098e-08
-1.391250e+00,1.465883e-08
-1.393000e+00,1.496656e-08
-1.394750e+00,1.258869e-08
-1.396500e+00,1.205717e-08
-1.398250e+00,1.191730e-08
-1.400000e+00,1.127387e-08
-1.401750e+00,1.331604e-08
-1.403500e+00,1.479871e-08
-1.405250e+00,1.449098e-08
-1.407000e+00,1.656113e-08
-1.408750e+00,1.409934e-08
-1.410500e+00,1.250477e-08
-1.412250e+00,1.281249e-08
-1.414000e+00,1.135780e-08
-1.415750e+00,1.323211e-08
-1.417500e+00,1.533023e-08
-1.419250e+00,1.502251e-08
-1.421000e+00,1.656113e-08
-1.422750e+00,1.616948e-08
-1.424500e+00,1.353984e-08
-1.426250e+00,1.334402e-08
-1.428000e+00,1.348389e-08
-1.429750e+00,1.317617e-08
-1.431500e+00,1.586175e-08
-1.433250e+00,1.681290e-08
-1.435000e+00,1.700872e-08
-1.436750e+00,1.793190e-08
